entity,label,definition,variable,parent_label,parent_IRI,codebook_description,codebook_values,category
http://purl.obolibrary.org/obo/EUPATH_0015386,"Strongyloides Ct value, by TAC result",,strongyloides,Raw eukaryota data for stool,http://purl.obolibrary.org/obo/EUPATH_0011845,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015387,"Trichuris trichiura Ct value, by TAC result",,trichuris,Raw eukaryota data for stool,http://purl.obolibrary.org/obo/EUPATH_0011845,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015388,"Vibrio cholerae Ct value, by TAC result",,v cholerae,Raw bacteria data for stool,http://purl.obolibrary.org/obo/EUPATH_0011843,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015389,"EAEC Ct value, by TAC result",,EAEC,Raw bacteria data for stool,http://purl.obolibrary.org/obo/EUPATH_0011843,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015390,Microbiome analysis performed,,microbiome,Stool microbiology test procedures,http://purl.obolibrary.org/obo/EUPATH_0011800,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015392,"ETEC ST-pos Ct value, by TAC result",,ST ETEC,Raw bacteria data for stool,http://purl.obolibrary.org/obo/EUPATH_0011843,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015393,"ETEC LT-pos ST-neg Ct value, by TAC result",,LT ETEC,Raw bacteria data for stool,http://purl.obolibrary.org/obo/EUPATH_0011843,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015396,"Typical EPEC Ct value, by TAC result",,TEPEC,Raw bacteria data for stool,http://purl.obolibrary.org/obo/EUPATH_0011843,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015397,"Atypical EPEC Ct value, by TAC result",,aEPEC,Raw bacteria data for stool,http://purl.obolibrary.org/obo/EUPATH_0011843,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015398,"STEC Ct value, by TAC result",,STEC,Raw bacteria data for stool,http://purl.obolibrary.org/obo/EUPATH_0011843,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015400,Age (months),,age,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015443,"Shigella flexneri serotype 1A, by bacteriology",,F16CORR SHIG 1A,Shigella in stool,http://purl.obolibrary.org/obo/EUPATH_0011984,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015444,"Shigella flexneri serotype 1B, by bacteriology",,F16CORR SHIG 1B,Shigella in stool,http://purl.obolibrary.org/obo/EUPATH_0011984,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015445,"Shigella flexneri serotype 2A, by bacteriology",,F16CORR SHIG 2A,Shigella in stool,http://purl.obolibrary.org/obo/EUPATH_0011984,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015446,"Shigella flexneri serotype 2B, by bacteriology",,F16CORR SHIG 2B,Shigella in stool,http://purl.obolibrary.org/obo/EUPATH_0011984,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015447,"Shigella flexneri serotype 3A, by bacteriology",,F16CORR SHIG 3A,Shigella in stool,http://purl.obolibrary.org/obo/EUPATH_0011984,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015448,"Shigella flexneri serotype 3B, by bacteriology",,F16CORR SHIG 3B,Shigella in stool,http://purl.obolibrary.org/obo/EUPATH_0011984,,,Sample
http://purl.obolibrary.org/obo/EUPATH_0015465,Amount offered to drink during previous diarrheal episode,,F7 OFFR DRINK,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015466,Amount offered to eat during previous diarrheal episode,,F7 OFFR EAT,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015467,Household observation type,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,Household
http://purl.obolibrary.org/obo/EUPATH_0015469,Interview status,,status,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,A07: Eligibility information. Status of interview.,"1=Conducted, 2=Not conducted",Observation
http://purl.obolibrary.org/obo/EUPATH_0015470,Children under 60 months under interviewees care,,prim young,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,B15: Household information. How many children younger than 60 months in this household are under your primary care.,,Household
http://purl.obolibrary.org/obo/EUPATH_0015471,Parent perception of signs of dehydration,,,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015472,Coma/loss of consciousness,,deh coma,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Coma/loss of conciousness. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015473,Decreased urination,,deh decurin,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Decreased urination. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015474,Dry mouth,,deh dry,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Dry mouth. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015475,Lethargy,,deh lethrgy,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Lethargy. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015476,Sunken eyes,,deh sunkeyes,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Sunken eyes. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015477,Thirsty,,deh thirst,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Thirsty. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015478,Wrinkled skin,,deh wrnkskin,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Wrinkled skin. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015479,Other,,deh othr,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,"C18.1: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Other, specify. Select all that apply.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015480,Don't know,,deh dk,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18.2: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Don't know. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015481,None of the above,,deh none,Parent perception of signs of dehydration,http://purl.obolibrary.org/obo/EUPATH_0015471,C18.3: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  None of the above. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015482,Parent perception diarrhea types resulting in serious harm or death,,,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015483,Large amount of stools per day,,sd lrgperday,Parent perception diarrhea types resulting in serious harm or death,http://purl.obolibrary.org/obo/EUPATH_0015482,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015484,Blood in stool,,sd blood,Parent perception diarrhea types resulting in serious harm or death,http://purl.obolibrary.org/obo/EUPATH_0015482,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Blood in stool. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015485,Diarrhea and vomiting,,sd vomit,Parent perception diarrhea types resulting in serious harm or death,http://purl.obolibrary.org/obo/EUPATH_0015482,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015486,Fever associated with diarrhea,,sd fever,Parent perception diarrhea types resulting in serious harm or death,http://purl.obolibrary.org/obo/EUPATH_0015482,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015487,Mucus/pus in stool,,sd mucus,Parent perception diarrhea types resulting in serious harm or death,http://purl.obolibrary.org/obo/EUPATH_0015482,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015488,Presence of dehydration,,sd dehydr,Parent perception diarrhea types resulting in serious harm or death,http://purl.obolibrary.org/obo/EUPATH_0015482,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015489,Rice watery stool,,sd rice,Parent perception diarrhea types resulting in serious harm or death,http://purl.obolibrary.org/obo/EUPATH_0015482,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015490,Don't know,,sd dk,Parent perception diarrhea types resulting in serious harm or death,http://purl.obolibrary.org/obo/EUPATH_0015482,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015491,First choice health center when child sick with diarrhea,,hlthctr1,Parent perception of using health care facility,http://purl.obolibrary.org/obo/EUPATH_0015676,"C20.1: Parents perception of illness and use of health care facility. What are the health centers that you use/would use when your child is sick with diarrhea? (Center of first choice code, enter 999 for unknown, 090 if facility was not coded). Specify if hlthctr1=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015492,Second choice health center when child sick with diarrhea,,hlthctr2,Parent perception of using health care facility,http://purl.obolibrary.org/obo/EUPATH_0015676,"C20.3: Parents perception of illness and use of health care facility. What are the health centers that you use/would use when your child is sick with diarrhea? (Center of second choice code, enter 999 for unknown, 090 if facility was not coded). Specify if hlthctr2=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015493,Third choice health center when child sick with diarrhea,,hlthctr3,Parent perception of using health care facility,http://purl.obolibrary.org/obo/EUPATH_0015676,"C20.5: Parents perception of illness and use of health care facility. What are the health centers that you use/would use when your child is sick with diarrhea? (Center of third choice code, enter 999 for unknown, 090 if facility was not coded). Specify if hlthctr3=090",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015494,Transport to first choice health center,,trnsport,Parent perception of using health care facility,http://purl.obolibrary.org/obo/EUPATH_0015676,C21: Parents perception of illness and use of health care facility. How do you/would you usually get to the health center of first choice.,"0=NOT IN CODEBOOK, 1=Walk, 2=Commercial transport, 3=Personal transport, 4=Combination of the above, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015495,Transport time to first choice health center,,trnsport time,Parent perception of using health care facility,http://purl.obolibrary.org/obo/EUPATH_0015676,C22: Parents perception of illness and use of health care facility. How long does/would it take to get to your center of first choice (using the transport method indicated in trnsport).,"0=NOT IN CODEBOOK, 1=Less than 15 minutes, 2=15 minutes to 30 minutes, 3=30 minutes to 1 hour, 4=1 hour to 4 hours, 5=More than 4 hours, 6=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015496,Barriers to physical access to care,,,Parent perception of using health care facility,http://purl.obolibrary.org/obo/EUPATH_0015676,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015497,Costs too much money,,diff cost,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,C23: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Costs too much money. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015498,Flood,,diff flood,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,C23: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Flood. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015499,Heavy rain,,diff rain,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,C23: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Heavy rain. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015500,Lack of childcare,,diff chldcare,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,C23: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Lack of childcare for other children. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015501,Lack of transport,,diff trnsprt,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,C23: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Lack of transport. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015502,Political unrest,,diff politic,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,C23: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Political unrest. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015503,Temporary relocation,,diff reloc,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,C23: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Temporary relocation. Select all that apply.,"0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015504,Other,,diff othr,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,"C23.1: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Other, specify. Select all that apply.","0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015505,Never a problem,,diff noprob,Barriers to physical access to care,http://purl.obolibrary.org/obo/EUPATH_0015496,C23.2: Parents perception of illness and use of health care facility. Multifilter: Are there circumstances that sometimes make it difficult for you to reach your center of first choice? Never a problem. Select all that apply.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015506,Who decides whether the child should go to a health center,,who decid,Parent perception of using health care facility,http://purl.obolibrary.org/obo/EUPATH_0015676,"C24: Parents perception of illness and use of health care facility. If the child is sick, who decides whether the child should go to a health center. Choose only one response.","1=Mother, 10=Other relation by blood or marriage, specify, 2=Father, 3=Sister, 4=Brother, 5=Grandmother, 6=Grandfather, 7=Aunt, 8=Uncle, 9=No relation, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015507,Diarrhea in past 2 weeks,,diarrhea new | drh2wks | diarrhea,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,"D25: Diarrhea history. Hs the child had an illness with diarrhea (3 or more loose or watery stools during a 24-hr period) in the last 2 weeks. If ""No"" go to part G, if ""Yes"" continue","0, 1, 2 | 1=No, 2=Yes | 1 = Yes and 2= No; 0=No, 1=Yes",Observation
http://purl.obolibrary.org/obo/EUPATH_0015508,Moderate to severe diarrhea in past 2 weeks,,mod severe,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,D26.1: Diarrhea history. Moderate to severe diarrhea (drh_sunkeneyes=2 or dhr_wrnkskin=2 or hosptrt_intfld=1 or drh_blood=2 or admit=2). Only complete for children who had diarrhea in the last 2 weeks,"1=Moderate to severe diarrhea, 2=Had diarrhea, not moderate to severe, 3=No diarrhea in the last 2 weeks, 99=Missing/error",Observation
http://purl.obolibrary.org/obo/EUPATH_0015509,Coma/loss of consciousness,,drh coma,Symptoms since illness began or during diarrhea,http://purl.obolibrary.org/obo/EUPATH_0015684,D27: Diarrhea history. Multifilter: Did the child have any of the following symptoms during his/her diarrheal illness? Coma / loss of conciousness. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015510,Decreased urination,,drh decurin,Symptoms since illness began or during diarrhea,http://purl.obolibrary.org/obo/EUPATH_0015684,D27: Diarrhea history. Multifilter: Did the child have any of the following symptoms during his/her diarrheal illness? Decreased urination. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015511,Dry mouth,,drh dry,Symptoms since illness began or during diarrhea,http://purl.obolibrary.org/obo/EUPATH_0015684,D27: Diarrhea history. Multifilter: Did the child have any of the following symptoms during his/her diarrheal illness? Dry mouth. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015512,Mucus/pus in stool,,drh mucus,Symptoms since illness began or during diarrhea,http://purl.obolibrary.org/obo/EUPATH_0015684,D27: Diarrhea history. Multifilter: Did the child have any of the following symptoms during his/her diarrheal illness? Mucus / pus in stool. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015513,Rice watery stool,,drh rice,Symptoms since illness began or during diarrhea,http://purl.obolibrary.org/obo/EUPATH_0015684,D27: Diarrhea history. Multifilter: Did the child have any of the following symptoms during his/her diarrheal illness? Rice watery stool. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, 9=NOT IN CODEBOOK, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015514,"Sunken eyes, more than normal",,drh sunkeyes,Symptoms since illness began or during diarrhea,http://purl.obolibrary.org/obo/EUPATH_0015684,D27: Diarrhea history. Multifilter: Did the child have any of the following symptoms during his/her diarrheal illness? Sunken eyes. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, 9=NOT IN CODEBOOK, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015515,Wrinkled skin,,drh wrnkskin,Symptoms since illness began or during diarrhea,http://purl.obolibrary.org/obo/EUPATH_0015684,D27: Diarrhea history. Multifilter: Did the child have any of the following symptoms during his/her diarrheal illness? Wrinkled skin. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=No, 2=Yes, 3=Don't know, 9=NOT IN CODEBOOK, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015516,Irritable/less playful,,drh irritable,Symptoms since illness began or during diarrhea,http://purl.obolibrary.org/obo/EUPATH_0015684,NA: Diarrhea history. Only complete for children who had diarrhea in the last 2 weeks,"0, 1, 2, 3, 9",Observation
http://purl.obolibrary.org/obo/EUPATH_0015517,Sunken eyes and loss of skin turgor,,q27 eyes skin,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,D27.1: Diarrhea history. Sunken eyes & loss of skin turgor. Only complete for children who had diarrhea in the last 2 weeks,"1=Sunken eyes only, 2=Wrinkled skin only, 3=Sunken eyes and wrinkled skin, 4=Neither, 5=Unknown",Observation
http://purl.obolibrary.org/obo/EUPATH_0015518,Child currently having diarrhea,,drh cont,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,D28.1: Diarrhea history. Is the child still having diarrhea. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015519,Child days since diarrhea,,drh days | drh daysago,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,"D28.2: Diarrhea history. If no, how many days ago did the child have diarrhea (3 or more abnormally loose or watery stools) for the last time. Only complete for children who had diarrhea in the last 2 weeks. Skip if D28.1=""yes",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015520,Reason for not seeking care,,,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015521,Child did not seem to need care,,noseek noneed,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Child did not seem to need care. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015522,Clinic too far from home,,noseek toofar,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Clinic too far from home. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015523,Cost for travel too high,,noseek trvlcost,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Cost for travel too high. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015524,Cost for treatment too high,,noseek trtmtcost,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Cost for treatment too high. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015525,Could not take time off work,,noseek work,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Could not take time off from work. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015526,"Local situation (weather, natural, or political reasons)",,noseek politic,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Local situation (weather, natural, or political reasons). Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015527,Flood or bad weather,,noseek weather,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Local situation (weather, natural, or political reasons). Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015528,Not happy with clinical services in area,,noseek nothappy,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Not happy with clinical services in the area. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015529,Other children at home could not be left alone,,noseek othrchld,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Other children at home could not be left alone. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015530,Unable to find transport,,noseek trnsprt,Reason for not seeking care,http://purl.obolibrary.org/obo/EUPATH_0015520,"E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Unable to find transport. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015531,Rank order sought care,,,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015532,Bought a remedy/drug at the shop/market,,rank remdy,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Bought a remedy/drug at the shop/market. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015533,Friend or relative,,rank friend,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Friend/relative. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015534,Hospital/center of first choice,,rank ctr1,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Hospital/center of 1st choice. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015535,Hospital/center of second choice,,rank ctr2,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Hospital/center of 2nd choice. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015536,Hospital/center of third choice,,rank ctr3,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Hospital/center of 3nd choice. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015537,Licensed practitioner/private doctor,,rank privdoc,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Licensed practitioner/private doctor (not at hospital). Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
