"word","n"
"lomb7d",1
"loose710",1
"looseg10",1
"loosel6",1
"loros",1
"lost",1
"lotion",1
"lowadjfar",1
"lowadjrar",1
"lowadjzinc",1
"lowcost",1
"lower",1
"lowfar",1
"lowrar",1
"lowzinc",1
"lrbalarm",1
"lrbsubcu",1
"lrccbca",1
"lrccbcg",1
"lrccbch",1
"lrccrprs",1
"lrcmalrs",1
"lre1serp",1
"lre5seri",1
"lrgperday",1
"lrn1sero",1
"lrn2sero",1
"lrn3sero",1
"lrn4sero",1
"lrpnaedt",1
"lrs04org",1
"lrsgnc",1
"lrsgncb",1
"lrsgndc",1
"lrsgnr",1
"lrsgpcch",1
"lrsgpccl",1
"lrsgpcsi",1
"lrsgpdc",1
"lrsgpr",1
"lrsnoorg",1
"lrsyeast",1
"lrt2serp",1
"lst",1
"lt1m",1
"ltemp1",1
"ltemp2",1
"ltemp3",1
"ltemp4",1
"ltemp5",1
"ltemp6",1
"ltemp7",1
"ltst",1
"lugcom1",1
"lugcom2",1
"lugcom3",1
"lugcom4",1
"luprotein1",1
"luprotein2",1
"luprotein3",1
"luprotein4",1
"luprotein5",1
"luprotein6",1
"luprotein7",1
"lurin",1
"lvbrt",1
"lvhh",1
"mac",1
"macro",1
"madbf",1
"madnonbf",1
"mage",1
"mai",1
"malaise",1
"malar1an",1
"malar2an",1
"malar3an",1
"malar4an",1
"malar5an",1
"malariacat",1
"malariafuday",1
"malariapreg",1
"malariasuspected",1
"malariatestdone",1
"malariatestresult",1
"malcad",1
"maldx",1
"male",1
"malfal",1
"malfalano",1
"malfalci",1
"malpac",1
"malviv",1
"malvivano",1
"malvivax",1
"manexc",1
"mann",1
"maptaken",1
"mar",1
"mareos",1
"marsh",1
"marshm",1
"match",1
"matl",1
"matmos",1
"maxaeb",1
"maxage",1
"maxb",1
"maxdehyd",1
"maxdurepi",1
"maxsafint",1
"maxtemp",1
"maxvrsepi",1
"mbldt",1
"mccage",1
"mccmarital",1
"mccmaritalsp",1
"mccrel",1
"mccrelsp",1
"mcode",1
"mcpp",1
"mctearn",1
"mctearnsp",1
"mctedu",1
"mcycl",1
"mdd",1
"mddurepi",1
"mdfehist",1
"mdfgiard",1
"mdfmodstain",1
"mdfparayn",1
"mdfstaindetect",1
"mdftesting",1
"mdftests",1
"mdfwetprep",1
"mds",1
"mdtm",1
"mduration",1
"mdvrsepi",1
"mea",1
"meadosen",1
"meainf",1
"meanbefbl",1
"meapos",1
"measl",1
"mebendazole",1
"med0code",1
"med10code",1
"med11code",1
"med12code",1
"med13code",1
"med14code",1
"med15code",1
"med1code",1
"med2",1
"med2code",1
"med3code",1
"med4code",1
"med5code",1
"med6code",1
"med7code",1
"med8code",1
"med9code",1
"medcode",1
"media",1
"medicamento1",1
"medicamento2",1
"medicamento3",1
"medinj",1
"medmala",1
"medu",1
"mefenamic",1
"members",1
"memory",1
"men",1
"mendosen",1
"mendt",1
"meningitis",1
"menpl",1
"mes",1
"mesa",1
"meth",1
"metro",1
"metronidzole",1
"mexcret",1
"mfdone",1
"mhcat",1
"mhosp",1
"mhtcm",1
"mial30d",1
"mial7d",1
"miconazole",1
"micreh",1
"microarray",1
"microbiome",1
"migrante",1
"milkfd",1
"milkfdnonbr",1
"min",1
"minage",1
"minamilka",1
"minanobf",1
"minaparta",1
"minapreda",1
"minasolid",1
"mindurepi",1
"mintake",1
"minvrsepi",1
"mip1a",1
"miss1",1
"miss1reason",1
"miss2",1
"miss2reason",1
"ml",1
"mm",1
"mmealfq",1
"mmed",1
"mmewallsdich",1
"mmfloordich",1
"mmr",1
"mmrdosen",1
"mmroofdich",1
"mnag",1
"mndurepi",1
"mnvrsepi",1
"moabean",1
"moabrst",1
"moabrstd",1
"moabrstn",1
"moacomm",1
"moadai",1
"moadate",1
"moaegg",1
"moafeedn",1
"moafish",1
"moafood",1
"moaform",1
"moaformd",1
"moaformn",1
"moafrveg",1
"moagrain",1
"moajuice",1
"moameat",1
"moamilk",1
"moamilkd",1
"moamilkn",1
"moaorg",1
"moaoth",1
"moaroot",1
"moaspi",1
"moasug",1
"moateacof",1
"moawat",1
"moayfru",1
"moayveg",1
"mocc",1
"mode1",1
"mode2",1
"mode3",1
"mode4",1
"mode5",1
"mode6",1
"mode7",1
"modresult",1
"momage",1
"momedu",1
"momeduy",1
"momheight",1
"montelukast",1
"monthyear",1
"mosnet",1
"mossitrapid",1
"most",1
"mostime",1
"motinta",1
"motintb",1
"motintc",1
"moto",1
"motocicl",1
"motocmp",1
"motoscal",1
"motosser",1
"moxaclave",1
"moxifloxacine",1
"mpconvul",1
"mrag",1
"mrno",1
"msga",1
"msgb",1
"msgc",1
"msgd",1
"msge",1
"msgf",1
"msgg",1
"msgh",1
"msgi",1
"mspray",1
"mst",1
"mstoolnumber",1
"mtp",1
"mtt",1
"muarmcircum112",1
"muazr",1
"muc",1
"mucs",1
"multipleconv",1
"mum",1
"mumdosen",1
"murin",1
"muscleaches",1
"mwtkg",1
"mxdrnosc",1
"mxvomtsc",1
"myr",1
"nabulization",1
"naci",1
"nacs",1
"nail",1
"nalidv",1
"naproxen",1
"nasal",1
"nasogastric",1
"nationality",1
"nationid",1
"naus30d",1
"naus7d",1
"nauseas",1
"naveviaje1",1
"nboys",1
"nboys.school",1
"ncf",1
"ncflastdate",1
"ncohort",1
"nd",1
"nebanol",1
"nebulizer",1
"neonataldeath",1
"nepi",1
"ner",1
"nethang",1
"netperm",1
"netpos",1
"netpretreat",1
"nettreated",1
"nettypesp",1
"newdrink",1
"newfsepeople",1
"newfseschool",1
"newincome",1
"news",1
"newsanitation",1
"nfgnr",1
"ngirls",1
"ngirls.school",1
"nhh",1
"niger",1
"nitazoxanide",1
"nitrazipum",1
"nlt18",1
"nmissrtepi",1
"nmissrtsvepi",1
"noage",1
"noagesleptnet",1
"nobfrun",1
"nofood",1
"nogrowth",1
"noh",1
"nohosp",1
"nondys",1
"noneed",1
"nonepathos",1
"nonev",1
"nonpets",1
"nonsentinel",1
"nonspec",1
"nontyp",1
"nontypable",1
"nontype",1
"nontyphi",1
"noprob",1
"noptap",1
"norct",1
"norsal",1
"northing",1
"nortit2",1
"nose",1
"notagree",1
"note",1
"notempnomal",1
"notestifsuspected",1
"notfeeding",1
"nothappy",1
"nov",1
"npeople",1
"nppllive",1
"nrooms",1
"nrtepi",1
"nrvnorocycii",1
"nrvnorocycle",1
"nrvnororesult",1
"nrvnorortpcr",1
"ns",1
"nscoreri",1
"nslept",1
"nsvepi",1
"nsvrtepi",1
"ntempona",1
"nulliparous",1
"nulliparous1",1
"nulliparous2",1
"nulliparous3",1
"numberpositive",1
"numbertested",1
"numbertests",1
"numcam",1
"numdays",1
"numdissected",1
"numfed",1
"nummorad",1
"numpeople",1
"numpn",1
"numtravel",1
"nystatin",1
"o2meason",1
"o2sat",1
"o2satlevel",1
"o2satlevel24",1
"o2satlevel48",1
"o2satlevelever",1
"observationday",1
"observed",1
"obtain",1
"obtainsp",1
"occid",1
"ocupa",1
"ocupb",1
"odch38",1
"odch815",1
"odchu3",1
"odmen",1
"odwom",1
"oedema",1
"ole",1
"omacrv",1
"omidon",1
"ondensetron",1
"ongoingcheck",1
"ono2",1
"ono2ever",1
"ono2startday",1
"onset",1
"opv",1
"opvdosen",1
"opvnbefbl",1
"or",1
"oral",1
"ordsin",1
"orsv",1
"osantimalarial",1
"other1v",1
"other2v",1
"other3v",1
"otherantv",1
"otherfue",1
"otherintsp",1
"othermmf",1
"othermmr",1
"othermth",1
"othersigns",1
"othrchld",1
"othstr",1
"otrlab",1
"otros",1
"outr30d",1
"outr7d",1
"outracas",1
"outradoe",1
"outrosmo",1
"overall",1
"ovstatus",1
"oxicone",1
"oxygen",1
"p10",1
"p11",1
"p9",1
"pains",1
"pair",1
"pal",1
"paleness",1
"paliativecare",1
"paracetamol",1
"parasita",1
"parasites",1
"parish",1
"parotr",1
"parous",1
"parous1",1
"parous2",1
"parous3",1
"particip",1
"participantdie",1
"partruna",1
"patid",1
"pavo",1
"pcrft",1
"pcrftfc",1
"pcrftvi",1
"pcrres",1
"pcrrespfalc",1
"pcrrespmal",1
"pcrrespovale",1
"pcrrespvivax",1
"pcrve",1
"pcrvefc",1
"pcrveft",1
"pcrveftf",1
"pcrveftv",1
"pcvdosen",1
"pcvfullvaxall",1
"pdgfbb",1
"pdrespec",1
"pdtyspec",1
"pdvae",1
"pdvdt",1
"pdvrdt",1
"pdvres",1
"pdvstwk",1
"pdvtype",1
"pdvwho",1
"pefcryptelisa",1
"pefcryptresult",1
"pefehistelisa",1
"pefehistresult",1
"pefgiardresult",1
"pefgiarelisa",1
"peftesting",1
"peniv",1
"pepl",1
"per10ml",1
"peres1",1
"peres2",1
"peres2.1",1
"peres2.2",1
"peres2.3",1
"performed",1
"pericos",1
"perigame",1
"perinf",1
"period",1
"peripheral",1
"permethrin",1
"pernbefbl",1
"perpos",1
"perro",1
"persist",1
"persistent",1
"pertussis",1
"pesca",1
"peso",1
"petestcd",1
"pets",1
"pharmacy",1
"phon",1
"physiologic",1
"piped",1
"pipewater",1
"pit",1
"pla",1
"platelets",1
"playdraw",1
"playmusc",1
"playprte",1
"playtoy",1
"ple",1
"pm",1
"pmonas",1
"pn1",1
"pn10",1
"pn11",1
"pn12",1
"pn13",1
"pn14",1
"pn15",1
"pn16",1
"pn17",1
"pn18",1
"pn19",1
"pn2",1
"pn20",1
"pn21",1
"pn22",1
"pn23",1
"pn24",1
"pn25",1
"pn26",1
"pn27",1
"pn28",1
"pn29",1
"pn3",1
"pn30",1
"pn31",1
"pn32",1
"pn33",1
"pn34",1
"pn35",1
"pn36",1
"pn37",1
"pn38",1
"pn39",1
"pn4",1
"pn40",1
"pn41",1
"pn42",1
"pn43",1
"pn44",1
"pn45",1
"pn46",1
"pn47",1
"pn48",1
"pn49",1
"pn5",1
"pn50",1
"pn6",1
"pn61",1
"pn62",1
"pn7",1
"pn8",1
"pn9",1
"pneumonia",1
"po2",1
"po46",1
"poco",1
"pol1npos",1
"pol2npos",1
"pol3npos",1
"poliggpos",1
"polioarm",1
"polioc",1
"pollos",1
"pond.within",1
"porcos",1
"post",1
"postcode.of.location",1
"postrv",1
"potassium",1
"pottasium",1
"potty",1
"pour",1
"poverty",1
"povidon",1
"powder",1
"pp",1
"pp2bs",1
"ppdose",1
"pq",1
"prabxbc",1
"prabxet",1
"prabxga",1
"prabxis",1
"prabxla",1
"prabxnp",1
"prabxpf",1
"prabxur",1
"prednisolone",1
"predruna",1
"pregnancyresult",1
"pregresult",1
"prelim",1
"presencia",1
"present",1
"prevcase",1
"prgag",1
"professional",1
"projectspecificid",1
"prolonged",1
"propinfected",1
"prostration",1
"proto",1
"providergroup",1
"providergroupccg",1
"province",1
"pspring",1
"ptx",1
"ptype1",1
"ptype2",1
"pub",1
"puncdate",1
"pur",1
"pustikona",1
"pzq.alb",1
"pzq.l12m.school",1
"q27",1
"q3",1
"q32",1
"q4",1
"q5",1
"q6",1
"q7",1
"qc",1
"qdrema",1
"qdremb",1
"qns",1
"qnscampelisa",1
"qnscgelisa",1
"qnsculturesetup",1
"qnsehistelisa",1
"qnsnoropcr",1
"qnsopconc",1
"qnsspecarchive",1
"qnsviraltest",1
"qpcrparsdens",1
"qrem",1
"qtasmala",1
"qtd",1
"qualativ",1
"qualdoen",1
"qualmed",1
"qualmeto",1
"qualrema",1
"qualremb",1
"ques",1
"quinine",1
"r2malaria",1
"rab",1
"rabdosen",1
"rama1in",1
"rama2md",1
"rama3md",1
"ramal",1
"ramal2",1
"random",1
"ranitidine",1
"ranking",1
"rantes",1
"rarconc",1
"rash",1
"rasherupcion",1
"razon",1
"rbc",1
"rdist",1
"rdtres",1
"readadlt",1
"readbook",1
"readfthr",1
"readmthr",1
"readnum1",1
"reasonvissp",1
"receiv",1
"recpagl",1
"recpagp",1
"reenrolldate",1
"refdt",1
"refered",1
"referral",1
"refreas",1
"refrig",1
"refrigeradora",1
"refto",1
"regularly",1
"rehydsc",1
"rejectedservicetypename",1
"relatid",1
"reljefam",1
"reloc",1
"remcasei",1
"remedy",1
"rempa",1
"rempb",1
"remverme",1
"renal",1
"repair",1
"residence",1
"residents",1
"respiration",1
"respiratory",1
"resprate",1
"resultto",1
"rfa",1
"rfbckfl",1
"riboflavin",1
"riqueza",1
"rlnsn",1
"rlnsp",1
"rmsleep",1
"roa",1
"roofmat",1
"rooftype",1
"room",1
"roomnumi",1
"roomnumm1",1
"roomnumm2",1
"roomnumm3",1
"roomtrapset1",1
"roomtrapset2",1
"roomtrapset3",1
"roperos",1
"rotaapos",1
"rotaarm",1
"rotact",1
"rotadosen",1
"rotads",1
"rotaepi",1
"rotag",1
"rotag1",1
"rotag10",1
"rotag12",1
"rotag2",1
"rotag3",1
"rotag4",1
"rotag8",1
"rotag9",1
"rotanbefbl",1
"rotap",1
"rotap10",1
"rotap11",1
"rotap4",1
"rotap6",1
"rotap8",1
"rotap9",1
"rotaprotd",1
"rotarix",1
"rotateq",1
"round",1
"rr",1
"rub",1
"rubdosen",1
"rudfl",1
"run",1
"ruuska",1
"rvabscor",1
"rvascor",1
"rvbscor",1
"rvcscor",1
"rvdscor",1
"rvescor",1
"rvnquest",1
"rvnsec",1
"rvtotal",1
"ryan",1
"s",1
"s1adj1g",1
"s1ct",1
"s1pcrdur",1
"s2adj1g",1
"s2ct",1
"s2pcrdur",1
"s3adj1g",1
"s3ct",1
"s3pcrdur",1
"sabin",1
"sad",1
"saeact",1
"saedov",1
"saegrd",1
"saename",1
"saeotc",1
"saerlt",1
"saersdt",1
"saespdt",1
"saespec",1
"saevnt",1
"safab",1
"safabt",1
"safact",1
"safalri",1
"safblood",1
"safcough",1
"safdehyd",1
"safdiar",1
"safear",1
"safend",1
"saffev",1
"safill",1
"safind",1
"safint",1
"safnumls",1
"safort",1
"safref",1
"safrr1",1
"safrr2",1
"safsamp",1
"safshb",1
"saftemp",1
"safvom",1
"sang30d",1
"sang7d",1
"sangadlt",1
"sangfthr",1
"sangmthr",1
"sangsong",1
"sanit",1
"sanitation",1
"sapct",1
"saslnum",1
"saslnum5",1
"sb5y",1
"sbch100",1
"sbch120",1
"sbch140",1
"sbch160",1
"sbch180",1
"sbch20",1
"sbch40",1
"sbch60",1
"sbch80",1
"sbchbs",1
"sbco100",1
"sbco120",1
"sbco140",1
"sbco160",1
"sbco180",1
"sbco20",1
"sbco40",1
"sbco60",1
"sbco80",1
"sbcobs",1
"sbdt",1
"sbglugm",1
"sbh100",1
"sbh120",1
"sbh140",1
"sbh160",1
"sbh180",1
"sbh20",1
"sbh40",1
"sbh60",1
"sbh80",1
"sbhbs",1
"sbht",1
"sbintk",1
"sbmal",1
"sbotreat",1
"sboutcm",1
"sboyes",1
"sbp",1
"sbvn",1
"sbwt",1
"scared",1
"sch.mapping.unit",1
"sch.risk",1
"schoolcode",1
"schoolid",1
"scon40fs1",1
"scon40fs2",1
"scon40fs3",1
"scoreep",1
"scoreriq",1
"screen",1
"scrubty",1
"sddurepi",1
"sduration",1
"sdvrsepi",1
"seacldt",1
"seaettm",1
"seen",1
"seizure",1
"selbroth1",1
"selbroth2",1
"selev",1
"self.reported",1
"selfharm",1
"sentinel",1
"septicemia",1
"serie",1
"sero1",1
"sero1a",1
"sero1b",1
"sero1c",1
"sero1d",1
"sero2",1
"sero2a",1
"sero2b",1
"sero3a",1
"sero3b",1
"sero4a",1
"sero4b",1
"sero4c",1
"sero6",1
"serox",1
"seroy",1
"service",1
"servicecareitemname",1
"servicetypename",1
"set",1
"sevanemia",1
"seven",1
"severeanemia",1
"severity",1
"sevmalcat",1
"sewm",1
"sewmach",1
"sex1",1
"sexcode",1
"sgagadt",1
"sgagatm",1
"shampoo",1
"shehia",1
"shock",1
"short",1
"silla",1
"sillon",1
"silver",1
"sint30d",1
"sint7d",1
"sintno",1
"sintomas",1
"siteid",1
"size",1
"slareas",1
"sleepingarea",1
"slept",1
"slide",1
"slideid1",1
"sloides",1
"slreddt1",1
"smansonikk.fielddecision",1
"smrpos1",1
"snadt18",1
"sneg40s1",1
"sneg40s2",1
"sneg40s3",1
"soak",1
"soaksp",1
"soap",1
"sodium",1
"soemocmp",1
"soemoraw",1
"soemoscal",1
"sonnei",1
"soon",1
"sorc",1
"sorcother",1
"sotsp",1
"soughtwhere",1
"sp",1
"spaa",1
"specdate0r",1
"specdate1r",1
"speciespcr",1
"specify1",1
"specimen",1
"specimentype",1
"specyes",1
"spfpfdt",1
"spfpftm",1
"splenomegaly",1
"spo",1
"spontab",1
"sporozoitepositive",1
"sporozoitetested",1
"spotr",1
"spouse",1
"spp",1
"spring",1
"src",1
"srentry",1
"srfamtstool",1
"srfconsist",1
"srfrecolreq",1
"srfstblood",1
"srfstmucus",1
"srslnum",1
"srslnum5",1
"srvydays",1
"srwindow",1
"ss",1
"sstool",1
"stagnant",1
"standard",1
"stature",1
"stbld",1
"stcspeid",1
"stdt",1
"ste",1
"stgg",1
"stillbirthdich",1
"stoolcol",1
"stooltype14",1
"stooltype28",1
"stooltype7",1
"stoolwindow",1
"storewat",1
"storyadlt",1
"storyfthr",1
"storymthr",1
"strf",1
"strong",1
"strttime",1
"stspc",1
"studied",1
"studycode",1
"studydrugdate",1
"studyid",1
"studyid1",1
"studysite",1
"stwater",1
"stwaterm",1
"stx",1
"subcounty",1
"subdistrict",1
"subject",1
"sudo30d",1
"sudo7d",1
"sulbutamol",1
"sulfazidine",1
"sumaep",1
"sumalri",1
"sumalrinew",1
"sumdepi3a",1
"sumdiar",1
"sumep",1
"sumfev",1
"sumsafint",1
"sumsurv",1
"sun",1
"sunken",1
"sup",1
"supplement",1
"suppository",1
"suran",1
"surbt",1
"surdf",1
"suret",1
"surface",1
"surfd",1
"suspect",1
"suspension",1
"sweating",1
"syn",1
"syndrome",1
"t",1
"tabl",1
"tachycardia",1
"tachypnea",1
"tcbs",1
"tcda",1
"tcdb",1
"tchild",1
"techo",1
"tela",1
"telefono",1
"telephony",1
"temperatura",1
"temponaa",1
"temponac",1
"temponal",1
"temponoe",1
"tempoper",1
"tencas",1
"terdis",1
"tereas",1
"termtrat",1
"tertile",1
"testnon",1
"teta",1
"tetadosen",1
"tetnbefbl",1
"tetpos",1
"tetrasol",1
"tfacltydich",1
"tfrcat",1
"tfrconc",1
"theophyline",1
"thick",1
"thicksm100para1r",1
"thicksm100pd1r",1
"thicksmnd1r",1
"thicksmpara1r",1
"thicksmpd1r",1
"thicksmres1r",1
"thicksmwbc1r",1
"thin",1
"thinsmpd1r",1
"thismal",1
"thisvisit",1
"thomi",1
"tieanol",1
"tieanop",1
"tiecom",1
"tiehog",1
"tightshut",1
"time.between.onset.of.symptoms.and.inclusion",1
"timeoutofbed",1
"timeown",1
"timeowncat",1
"times",1
"timetobed",1
"timezerost",1
"tiposang",1
"titas1",1
"titas2",1
"titas3",1
"tmhouse",1
"tobaccouse",1
"tobramicine",1
"toil",1
"toiletsp",1
"toldstory",1
"tomarem",1
"tomouout",1
"tont30d",1
"tont7d",1
"toofar",1
"tookadlt",1
"tookfthr",1
"tookmthr",1
"tookout",1
"tooth2d",1
"tooth7d",1
"tortuga",1
"tos",1
"toss30d",1
"toss7d",1
"totalanopheles1",1
"totalanopheles2",1
"totalanopheles3",1
"totalforspeciesid",1
"totalfunestus",1
"totalfunestus1",1
"totalfunestus2",1
"totalfunestus3",1
"totalgambiae",1
"totalgambiae1",1
"totalgambiae2",1
"totalgambiae3",1
"totalgravid",1
"totaloocysts",1
"totalother1",1
"totalother2",1
"totalother3",1
"totalsleptnet",1
"totdurdia",1
"totdursvdia",1
"totexclu",1
"totltime",1
"totscore",1
"toxin",1
"tp1malc",1
"tp1malp",1
"tp2malp",1
"tp3malp",1
"tr1areatp",1
"tr1date",1
"tr1district",1
"tr1duration",1
"tr1itn",1
"tr1net",1
"tr1norecalld",1
"trabaj",1
"trad",1
"transfusion",1
"trapcollected",1
"traprin",1
"trapset",1
"trapworking1",1
"trapworking2",1
"trapworking3",1
"trat1mc",1
"trat1mp",1
"trat2mp",1
"trat3mp",1
"tratagua",1
"tratamen",1
"tratmala",1
"tratoult",1
"travelout",1
"travelsp",1
"treatdate",1
"treatment1",1
"treatment2",1
"treatment3",1
"treatment4",1
"treatment5",1
"treatment6",1
"treatment7",1
"treatment8",1
"treatp",1
"treatspoth",1
"treatstart",1
"treattsp",1
"treatwat",1
"tribal",1
"trimister",1
"trtmtcost",1
"trvlcost",1
"tshar",1
"ttx",1
"tubewell",1
"tvbw",1
"tvcol",1
"tvend",1
"twin",1
"txarm",1
"typdosen",1
"typeof",1
"typhi",1
"ucfdate",1
"ucfsampid",1
"ucfvol",1
"uf",1
"ulrecv",1
"ultimama",1
"ultimpr",1
"ultrasono",1
"umrecv",1
"unableassess",1
"unableassess1",1
"unableassess2",1
"unableassess3",1
"unableassessanoph1",1
"unableassessanoph2",1
"unableassessanoph3",1
"unabletodrink",1
"unabletosit",1
"unconsciousness",1
"unfedanoph1",1
"unfedanoph2",1
"unfedanoph3",1
"unfedfunes",1
"unfedfunes1",1
"unfedfunes2",1
"unfedfunes3",1
"unfedgamb",1
"unfedgamb1",1
"unfedgamb2",1
"unfedgamb3",1
"union",1
"unlicdoc",1
"untildiar",1
"uor",1
"uperml2",1
"ur",1
"uric",1
"urin30d",1
"urin7d",1
"urinevol",1
"uso",1
"usomosqu",1
"v471",1
"vacas",1
"vaccin",1
"vduration",1
"vegf",1
"vhep",1
"viaantenf1",1
"viaantenf2",1
"viaantenf3",1
"viaantenf4",1
"viaotro1",1
"viaultimes",1
"villa",1
"vinyl",1
"viral",1
"vis",1
"visdate",1
"visible",1
"visitcode",1
"visitors",1
"vit.k",1
"vitaavegfru",1
"vitadosen",1
"vitanbefbl",1
"vje1",1
"vje2",1
"vom1",1
"vom2",1
"vom3",1
"vomdursc",1
"vomi30d",1
"vomi7d",1
"vomiting",1
"vomitingc",1
"vomitos",1
"vomsevrt",1
"vomt",1
"vomtdays",1
"vpl",1
"vrfmeastit",1
"vrfpertit",1
"vrfpoligg",1
"vrfpolser1tit",1
"vrfpolser2tit",1
"vrfpolser3tit",1
"vrfrotaatit",1
"vrfrotagtit",1
"vrfsid",1
"vrftettit",1
"vstatus",1
"vstdate",1
"vstexlbf",1
"wall",1
"walltype",1
"watmin",1
"watr",1
"watrt",1
"wazminus2",1
"wazminus3",1
"wazr",1
"wbpcr",1
"wcaregiven1",1
"weather",1
"wei",1
"wght",1
"what",1
"wheeze",1
"whodd",1
"whzminus2",1
"whzminus3",1
"whzr",1
"widal",1
"wiq",1
"withdrawaldate",1
"withdrawnreason",1
"withdrawnreason2nd",1
"works",1
"wrksk",1
"wspray",1
"wtkg",1
"wtrguard",1
"wtrmake",1
"wvend",1
"x10",1
"x100",1
"x101",1
"x11",1
"x12",1
"x14",1
"x15",1
"x16",1
"x26",1
"x27",1
"x28",1
"x29",1
"x32",1
"x33",1
"x34",1
"x35",1
"x36",1
"x37",1
"x38",1
"x39",1
"x40",1
"x41",1
"x42",1
"x43",1
"x44",1
"x45",1
"x46",1
"x47",1
"x48",1
"x49",1
"x50",1
"x51",1
"x52a",1
"x52b",1
"x52c",1
"x52d",1
"x52e",1
"x52f",1
"x52g",1
"x52h",1
"x52i",1
"x52j",1
"x52k",1
"x52l",1
"x52m",1
"x52n",1
"x52o",1
"x53a",1
"x53b",1
"x53c",1
"x53d",1
"x53e",1
"x53f",1
"x53g",1
"x53h",1
"x53i",1
"x53j",1
"x53k",1
"x53l",1
"x53m",1
"x53n",1
"x53o",1
"x54a",1
"x54b",1
"x54c",1
"x54d",1
"x54e",1
"x54f",1
"x54g",1
"x54h",1
"x54i",1
"x54j",1
"x54k",1
"x54l",1
"x54m",1
"x54n",1
"x54o",1
"x55",1
"x56",1
"x57a",1
"x57b",1
"x57c",1
"x57d",1
"x57e",1
"x57f",1
"x57g",1
"x57h",1
"x57i",1
"x57j",1
"x57k",1
"x57l",1
"x57m",1
"x57n",1
"x57o",1
"x57p",1
"x57q",1
"x57r",1
"x57s",1
"x57t",1
"x57u",1
"x57v",1
"x58a",1
"x58b",1
"x58c",1
"x58d",1
"x58e",1
"x58f",1
"x58g",1
"x58h",1
"x58i",1
"x58j",1
"x58k",1
"x58l",1
"x58m",1
"x58n",1
"x58o",1
"x58p",1
"x58q",1
"x58r",1
"x58s",1
"x58t",1
"x58u",1
"x58v",1
"x59a",1
"x59b",1
"x59c",1
"x59d",1
"x59e",1
"x59f",1
"x59g",1
"x59h",1
"x59i",1
"x59j",1
"x59k",1
"x59l",1
"x59m",1
"x59n",1
"x59o",1
"x59p",1
"x59q",1
"x59r",1
"x59s",1
"x59t",1
"x59u",1
"x59v",1
"x60",1
"x61",1
"x62a",1
"x62b",1
"x62c",1
"x62d",1
"x62e",1
"x62f",1
"x62g",1
"x62h",1
"x62i",1
"x62j",1
"x62k",1
"x62l",1
"x62m",1
"x62n",1
"x62o",1
"x63a",1
"x63b",1
"x63c",1
"x63d",1
"x63e",1
"x63f",1
"x63g",1
"x63h",1
"x63i",1
"x63j",1
"x63k",1
"x63l",1
"x63m",1
"x63n",1
"x63o",1
"x64a",1
"x64b",1
"x64c",1
"x64d",1
"x64e",1
"x64f",1
"x64g",1
"x64h",1
"x64i",1
"x64j",1
"x64k",1
"x64l",1
"x64m",1
"x64n",1
"x64o",1
"x65",1
"x66",1
"x67a",1
"x67b",1
"x67c",1
"x67d",1
"x67e",1
"x67f",1
"x67g",1
"x67h",1
"x67i",1
"x67j",1
"x67k",1
"x67l",1
"x67m",1
"x67n",1
"x67o",1
"x67p",1
"x68a",1
"x68b",1
"x68c",1
"x68d",1
"x68e",1
"x68f",1
"x68g",1
"x68h",1
"x68i",1
"x68j",1
"x68k",1
"x68l",1
"x68m",1
"x68n",1
"x68o",1
"x68p",1
"x69a",1
"x69b",1
"x69c",1
"x69d",1
"x69e",1
"x69f",1
"x69g",1
"x69h",1
"x69i",1
"x69j",1
"x69k",1
"x69l",1
"x69m",1
"x69n",1
"x69o",1
"x69p",1
"x70",1
"x72",1
"x72a",1
"x72b",1
"x72c",1
"x72d",1
"x72e",1
"x72f",1
"x72g",1
"x72h",1
"x72i",1
"x72j",1
"x72k",1
"x72l",1
"x72m",1
"x72n",1
"x73",1
"x73a",1
"x73b",1
"x73c",1
"x73d",1
"x73e",1
"x73f",1
"x73g",1
"x73h",1
"x73i",1
"x73j",1
"x73k",1
"x73l",1
"x73m",1
"x73n",1
"x74",1
"x74a",1
"x74b",1
"x74c",1
"x74d",1
"x74e",1
"x74f",1
"x74g",1
"x74h",1
"x74i",1
"x74j",1
"x74k",1
"x74l",1
"x74m",1
"x74n",1
"x75",1
"x76",1
"x77",1
"x78",1
"x79",1
"x80",1
"x81",1
"x82",1
"x83",1
"x84",1
"x86",1
"x87",1
"x88",1
"x89",1
"x90",1
"x91",1
"x92",1
"x93",1
"x94",1
"x95",1
"x96",1
"x97",1
"x98",1
"x99",1
"xld",1
"xylometazoline",1
"years",1
"yesno",1
"yesno2",1
"yesno4",1
"yf",1
"yfdosen",1
"you",1
"young",1
"yrs",1
"yy",1
"zarcolor",1
"zhc",1
"zhei",1
"zincv",1
"zonaoutr",1
"zwfh",1
