word,n
4.6,2
4041,2
405,2
407,2
408,2
40wks,2
411,2
494,2
4b1,2
4n6,2
56,2
59m,2
5n6,2
6.1a5,2
6.2,2
62.5,2
6pm,2
7.1f,2
7.1h,2
7.3,2
71,2
75,2
7g,2
870,2
89,2
8c,2
8d,2
8g,2
8th,2
9.9umol,2
92.95,2
96h,2
9b,2
a1,2
a2,2
aba,2
abbreviations,2
abdpaindur,2
abdpaingrade,2
abxbefbc,2
abxbefis,2
abxbefnp,2
abxbefur,2
ac,2
acanthro,2
accession,2
accommodation,2
ache,2
activated,2
activin,2
acyclovir,2
additiol,2
adeno4041,2
adjacent,2
adjustment,2
adjzinc_mml,2
adress,2
aedt,2
aedurhr,2
aedurmin,2
aeenddt,2
aeintensity,2
aename,2
aeoutcome,2
aerelation,2
aero,2
aeroginosa,2
aesae,2
aestdat,2
aestdtunknown,2
afebrile,2
age59,2
ages,2
agpval1,2
äì23,2
äì8,2
aids,2
airbrick,2
alarm,2
alatrol,2
alcohol,2
aliquot,2
aliquots,2
alive,2
almeria,2
already,2
altered,2
alwo,2
ambrox,2
americanus,2
aminotransferase,2
amlexanox,2
amoxy,2
amplification,2
anaemic,2
anagona,2
analgesic,2
anapita,2
ancyc,2
angle,2
ankylo,2
anof10morph,2
anof1tubes,2
anof2tubes,2
anof4gono,2
anof5gono,2
anof8morph,2
anof9morph,2
anom1morph,2
anom2morph,2
anorexdur,2
answers,2
antacid,2
anthu,2
antis,2
anu,2
anynonucc,2
äö,2
aplica,2
appears,2
apple,2
appropriately,2
approximate,2
approximately,2
aprev3,2
apsol,2
aquaguard,2
aquaphen,2
aquatab,2
arachidic,2
arachidonic,2
ari,2
arriving,2
artemisinin,2
arthralgia,2
artificial,2
asc,2
asphyxia,2
aspirated,2
assessing,2
assistant,2
assisted,2
assume,2
asymp,2
attempts,2
attend,2
attending,2
attrition,2
audible,2
ausculatory,2
awiri,2
azit,2
azith,2
b4,2
b6,2
bald,2
balls,2
bambara,2
banana,2
bangwe,2
bansang,2
basophil,2
basophils,2
basse,2
bathrooms,2
battery,2
bch,2
bdfaerotype,2
bdfsalmtype,2
bdfshigtype,2
bdfvibtype,2
beans,2
bearing,2
bedrooms,2
beef,2
befbl,2
behenic,2
belli,2
belly,2
bellypain,2
belongings,2
benzoic,2
beta1,2
betson,2
better,2
bfrag,2
bfragi,2
biannual,2
binding,2
biochemical,2
biscuits,2
bl,2
black,2
bld,2
blender,2
blinded,2
blood_pressure_fu,2
blood_pressure_fu_v2,2
bloodsmr,2
bloodveni,2
bloodvol,2
blsmearperf,2
bmianthro,2
bmiz06,2
bn,2
boil,2
boiling,2
bottled,2
bottom,2
boy,2
boys,2
bpaindur,2
bread,2
breathe,2
bring,2
buffered,2
burning,2
business,2
butoxide,2
bvm,2
c1,2
c2,2
cabinet,2
cafbegbf,2
cakes,2
called,2
caller,2
calprotectin,2
camas,2
candles,2
caphy,2
capric,2
captured,2
cardiovasc,2
caregiver's,2
carrots,2
cars,2
casecont,2
caseid,2
catergories,2
cathodic,2
cccc,2
cchh,2
ccss,2
cd14,2
cd36,2
cdiffic,2
ceases,2
ceevit,2
ceft,2
ceftazidime,2
cefuroxime,2
cellulitis,2
centimeters,2
cfa,2
cfa1,2
chains,2
chainsaw,2
chalk,2
character,2
charms,2
chemist,2
chicks,2
childcare,2
childht,2
chileka,2
chill,2
chilomoni,2
chl,2
chlamydia,2
chlo,2
chloramphenoicol,2
chlorinated,2
chlorpheniramine,2
chlr,2
choose,2
chosen,2
chronic,2
church,2
cin,2
cip,2
cipr,2
circulating,2
circulatory,2
cjeju,2
classical,2
close,2
clostr,2
cmal,2
cmstdat,2
coccobacilli,2
code_final,2
cold,2
collapse,2
comdor,2
commissioning,2
comparison,2
compatible,2
competent,2
complaint,2
complementary,2
comply,2
components,2
conciousness,2
conclusion,2
cond,2
conduct,2
conmeddose,2
conmedenddt,2
conmedfreq,2
conmedind,2
conmedname,2
conmedongoing,2
conmedothrt,2
conmedothunit,2
conmedrt,2
conmedstdtunknown,2
conmedunit,2
consc,2
consented,2
consisted,2
consumes,2
cont,2
contaminants,2
continued,2
contract,2
contractn,2
contributing,2
conv,2
convul,2
coordinate,2
coping,2
corp,2
corrected,2
coughae,2
counts2,2
county,2
cows,2
cracking,2
cracks,2
crosses,2
crowding,2
crx,2
cryp,2
cryphom,2
cryppar,2
crypto_lib,2
crytosporidium,2
cscom,2
ctr4,2
cumexc,2
cumulatively,2
curse,2
curved,2
curves,2
cwt,2
dangassa,2
danger,2
dangr,2
dateenrol,2
datestaff,2
datestool,2
dayep,2
days.ref,2
dayseek,2
daysenc,2
dbreathdur,2
dead,2
deceased,2
decides,2
declined,2
def,2
defecated,2
deficient,2
defining,2
dehyd_sc,2
dehydr,2
deivision,2
delivered,2
depart,2
departure,2
desloratadine,2
detecttm,2
developmental,2
dexamethasone,2
diag1,2
diag2,2
diagnosis2,2
diagnosis3,2
diagnosis4,2
diagnosis5,2
diagnosis6,2
diagnosis7,2
diar7d,2
diarrdur,2
diazepam,2
diffsleep,2
dihomo,2
dinf,2
dip,2
dipsticks,2
dis,2
discretion,2
discriminator,2
dish,2
dist,2
distances,2
diydroartemisinin,2
docosahexaenoic,2
docosatetraenoic,2
dogs,2
dom2,2
dom3,2
doom,2
door,2
dosecat,2
dr1,2
dr2,2
dr3,2
dr4,2
dr5,2
dr51,2
dr52,2
dr53,2
drb345,2
drh7day,2
dried,2
dropped,2
drum,2
drymouth,2
dstool,2
dtpdoses,2
duo,2
duodenale,2
dur_sc,2
dw24,2
dw25,2
dw26,2
dx5code,2
e.coli,2
eaecat,2
eaecic,2
easier,2
easting,2
eats,2
ebien,2
edge,2
efa1,2
efae,2
effect,2
eicosadienoic,2
eicosapentaenoic,2
eicosenoic,2
eiecsh,2
eint,2
elaidic,2
elders,2
elective,2
electronics,2
elisas,2
empty,2
empyema,2
en,2
ena,2
encephalitozoon,2
endothelial,2
endotrachael,2
enjoyment,2
enjoymnt,2
enrldate,2
entercoccus,2
enterica,2
entero,2
enterocytozoon,2
entrydiar,2
entryways,2
eosinophil,2
eosinophils,2
epdscore,2
epecbf,2
epecea,2
epidate,2
epidermal,2
equipment,2
equivalents,2
eryt,2
eryth,2
eteclt,2
etecsth,2
etecstp,2
everyday,2
examples,2
exc,2
excrun,2
exitdiar,2
extrapulmonary,2
f16crf,2
f44,2
f45,2
faint,2
farval2,2
fastbreath,2
faster,2
fatigdur,2
fe,2
fec,2
feeders,2
feet,2
fell,2
fermentative,2
fev_sc,2
fever24,2
fg,2
fgf,2
fha,2
fhgt,2
fields,2
filtered,2
finalassessment,2
finger,2
fingerprick,2
fingerstick,2
finishcourse,2
fire,2
firstassessment,2
fixed,2
flacol,2
flags,2
flaring,2
flexed,2
flies,2
fluconazole,2
fluoroquinolone,2
fluroquinolone,2
flushelse,2
flushpipe,2
followup,2
fourth,2
freezer,2
frqdaytime,2
frqnighttime,2
frqtotal,2
fseroom1,2
fsesleep,2
fsqfday,2
fsqfdislike,2
fsqfdiv,2
fsqfhung,2
fsqflim,2
fsqfshort,2
fula,2
fungidal,2
funny,2
fused,2
future,2
g49,2
gam,2
game,2
gametocyte,2
gametocytes1,2
garden,2
gardens,2
gastro,2
gastroenteritis,2
gato,2
generated,2
generating,2
generator,2
generic,2
gentamicin,2
gentin,2
genus,2
geography,2
gestante,2
gettop,2
gg,2
giarta,2
giartb,2
girl,2
girls,2
glycerine,2
gmu,2
governmental,2
govfluid,2
gpd,2
granddaughter,2
grandson,2
grouped,2
grunting,2
gt25cm,2
guest,2
guide,2
habits,2
hacket,2
haemastix,2
hamlet,2
handling,2
hanseniasis,2
harming,2
haven,2
hbs,2
hbsample,2
hcl,2
headc,2
heal,2
helminthiasis,2
help,2
helpful,2
hemo,2
hemolysis,2
hemotalogical,2
hens,2
hfiacat,2
hg,2
hhbooks,2
hhmagzin,2
hibdoses,2
hips,2
hlthctr1,2
hlthctr2,2
hlthctr3,2
horses,2
hospdate,2
housework,2
hpylo,2
hrate,2
hrp,2
hs99s1,2
hunger,2
hurricane,2
husband,2
hydrochloride,2
hydroxyzine,2
hypoxia,2
ibruprofen,2
icddrb,2
identifier,2
immunosuppressants,2
immunosuppression,2
improv,2
imputed,2
inbios,2
incapacity,2
incat,2
indicative,2
indivs,2
indoors,2
indraw,2
indrw,2
insectcide,2
installation,2
int,2
integer,2
intensity,2
intention,2
internal,2
international,2
interpretation,2
interpreted,2
irregular,2
irrigationcanal.within,2
irritatable,2
irritation,2
isospo,2
itchy,2
itnlastnight,2
its,2
jirovecii,2
jmp,2
jr,2
jul,2
jun,2
ketotifen,2
kihihi,2
kindergarten,2
kinds,2
kitchens,2
knees,2
knows,2
konakion,2
kufika,2
kuti,2
lab_bv_lm_lactulose_mannitol,2
labfrm,2
labia,2
lake.within,2
lamb,2
lanugo,2
laodwala,2
larvicide,2
lastdiar,2
later,2
latrines,2
lauric,2
layed,2
lê,2
leader,2
leaflet,2
learned,2
leaves,2
leishmaniasis,2
lembra,2
lenanthro,2
lentils,2
leptin,2
leptospirosis,2
lessdrink,2
lexcret,2
lignoceric,2
lima,2
limulus,2
linha1,2
linoelaidic,2
linoleic,2
listed,2
livestock,2
lnsn,2
lodge,2
lodgings,2
logs18s1c,2
logs40s1,2
lotion,2
lrb01org,2
lrb02org,2
lrf01org,2
lrf02org,2
lrf48hou,2
lrf96hou,2
lrfbrpos,2
lrfgstdt,2
lrg1serp,2
lrs01org,2
lrs02org,2
lrs03org,2
lrsepith,2
lrsmucus,2
lrsneut,2
lrssprst,2
lrt1serp,2
lrt5seri,2
ls,2
ls_sc,2
lt_etec,2
ltst,2
lu,2
luck,2
lug,2
lurin,2
ly,2
lymphocytes,2
lysate,2
m'nyumbamu,2
mac,2
magazines,2
maid,2
mainly,2
mala,2
malformation,2
malinke,2
mangoes,2
manioc,2
manynow,2
marked,2
marseille,2
marsh,2
marsh.swamp.within,2
mas,2
mattress,2
maxfever,2
maxls,2
mdfmodstain,2
mds,2
me,2
mebendazole,2
mechanical,2
med1,2
mefenamic,2
menarche,2
meng,2
menstruation,2
meq,2
merge,2
meta,2
metal,2
meters,2
mexcret,2
miconazole,2
microbiological,2
microhematuria,2
microscopic,2
migrant,2
migrantion,2
mins,2
mirpur,2
miserable,2
missedvisreas2,2
mista,2
mitra,2
mlnt,2
mmols,2
mngts,2
mnomdf,2
mo,2
mod,2
modern,2
mon,2
monocytes,2
montelukast,2
mossit,2
motel,2
moto,2
mozambique,2
mp,2
mpemba,2
mseiz,2
mstool,2
mtb,2
mu,2
muacz,2
mucocutaneous,2
mucosa,2
multipling,2
murin,2
myalgia,2
myristic,2
nagongera,2
nali,2
nao,2
naphthoquine,2
naproxen,2
narrative,2
nasogastric,2
nausgrade,2
ncf,2
nd,2
ndalama,2
ndirande,2
nebanol,2
necato,2
necessary,2
neem,2
neighbour,2
nervonic,2
neteduc,2
netlastnight,2
newfseschool,2
newincome,2
newspapers,2
ngo,2
nitazoxanide,2
nmed5,2
nmed6,2
nmed7,2
nobfrun,2
nodrink,2
nonjej,2
noodles,2
norog1,2
norog2,2
northing,2
nortit2,2
notrt,2
novidar,2
npcx,2
nrvtesting,2
nsp3,2
nth,2
nucleic,2
numls,2
numpath,2
nystatin,2
nything,2
obstetrics,2
occasionally,2
odwalayu,2
oedema,2
oleic,2
omacr,2
omidon,2
ones,2
opitirira,2
optimal,2
oranges,2
org,2
organization,2
osaposera,2
osteomyelitis,2
othbodysys,2
othcmnt,2
other2,2
otherant,2
otherdur,2
othereng,2
otherspecify,2
otherwater.within,2
otheth,2
othrcre,2
othspec,2
otitis,2
owns,2
oxicone,2
oyambira,2
p.f,2
p1titer,2
p2titer,2
p3titer,2
painful,2
palinso,2
palliative,2
palmitelaidic,2
palmitic,2
palmitoleic,2
pamasabata,2
panicky,2
papayas,2
papita,2
paracetamol,2
parahaem,2
parapsilosis,2
pared,2
parrots,2
particpant's,2
passive,2
pasteurella,2
pastries,2
pathogeng,2
patos,2
pays,2
pbwell,2
pcvdoses,2
peads,2
peas,2
pencils,2
pens,2
perexc,2
permethrin,2
peru,2
petri,2
pets,2
pfal,2
pfbinax,2
phocine,2
phosphate,2
physician,2
pids,2
pink,2
piperaquine,2
piperonyl,2
piso,2
pitopen,2
pitslab,2
plama,2
plan,2
plantar,2
plasrdt,2
playdraw,2
playmusc,2
playprte,2
playtoy,2
plerual,2
pne,2
pneumothorax,2
po,2
poisoning,2
poles,2
pools,2
poor,2
popliteal,2
posture,2
powdered,2
preceding,2
prednisolone,2
prematurity,2
presentation,2
pretend,2
prevented,2
prick,2
pro,2
probably,2
probe,2
proceed,2
productive,2
program,2
programme,2
progress,2
proper,2
property,2
psycho,2
pt,2
pul,2
pulled,2
punishment,2
pupil,2
pviv,2
pvivax,2
q17,2
q19,2
q20,2
q26,2
q28,2
q29,2
q31_sentinel,2
q32,2
q7,2
q704_1,2
qn,2
qpcrcat,2
qpcrdich,2
qtf,2
qualify,2
quarter,2
rabbits,2
raised,2
ranitidine,2
rare,2
rather,2
rays,2
rd,2
rdts,2
reaches,2
reaction,2
reactive,2
readadlt,2
readbook,2
readfthr,2
readmthr,2
really,2
reasdiscont,2
recently,2
recollected,2
recollection.type,2
recommend,2
recommendation,2
redcap,2
redesign,2
reed,2
referrred,2
refill,2
reflecting,2
refusal,2
refusing,2
regimens,2
regulator,2
relates,2
remedial,2
repair,2
reports,2
represents,2
request,2
research,2
resistance,2
responds,2
rest,2
resulting,2
retreated,2
ricefield.within,2
ripe,2
riv,2
river.within,2
river's,2
rivers,2
rnd,2
rnosedur,2
roofs,2
roosters,2
rotateq,2
rs2148483_a,2
rs58296998_t,2
rud,2
rudementary,2
rvs,2
s.l,2
s.s,2
s1pcrdur,2
s2pcrdur,2
s3pcrdur,2
saerdt,2
saeyes,2
safcough,2
salary,2
saline,2
salmo,2
sampid,2
sampled,2
sare,2
sars,2
savdontuse,2
sbt,2
scarf,2
schisto,2
scrambled,2
screendate,2
scrotum,2
secondprick,2
sect,2
sectional,2
seem,2
selfharm,2
sell,2
sellenite,2
sentinal,2
sentinelsite,2
seropositive,2
services,2
several,2
sexo,2
sg_id,2
shampoo,2
shehia,2
shingles,2
shishu,2
shotgun,2
shutters,2
sign,2
silver,2
sing,2
sitting,2
six,2
slightly,2
sllow,2
sm1,2
sm2,2
smal,2
smell,2
smooth,2
snacks,2
snadt18,2
snail,2
sols,2
somebody,2
specimens,2
spigot,2
split,2
spn1,2
sporozoite,2
spots,2
spout,2
squash,2
srfdate,2
sst,2
sstunted,2
standpipe,2
stata,2
states,2
std.deviation,2
stearic,2
stecst1,2
stecst2,2
stereo,2
sthroatdur,2
stick,2
sticks,2
sticky,2
stillbirth,2
stooltype14,2
stooltype28,2
stooltype7,2
storyadlt,2
storyfthr,2
storymthr,2
str,2
straight,2
streptococci,2
strictly,2
strongy,2
studying,2
subsequent,2
subtract,2
sugary,2
sumapro,2
sumca,2
sumcho,2
sumchole,2
sumcof,2
sumcu,2
sumfams,2
sumfapu,2
sumfasat,2
sumfat,2
sumfe,2
sumfib,2
sumfol,2
sumgrains,2
sumk,2
sumkcal,2
summfpfe,2
summfppro,2
summg,2
summing,2
summn,2
sumna,2
sumnia,2
sump,2
sumpant,2
sumphytate,2
sumpro,2
sumribf,2
sumroots,2
sumsucs,2
sumsurv,2
sumthi,2
sumvita,2
sumvitb12,2
sumvitb6,2
sumvitc,2
sumvitd,2
sumvite,2
sumvom,2
sumzn,2
supplemental,2
supplements,2
suppository,2
surplus,2
surveydate,2
suspecting,2
svyweek,2
svyyear,2
swollen,2
symptomdiscriminatorid,2
symptomgroupid,2
syptest,2
sys,2
tabulation,2
taka,2
tcda,2
tcdb,2
technique,2
tehsil,2
telephony,2
tertiary,2
tetrasol,2
thicksm100para1r,2
thicksmpara1r,2
thinks,2
thoracis,2
thought,2
thoughts,2
thrive,2
tier,2
timestaff,2
timestool,2
tinned,2
tins,2
tires,2
tobacco,2
toilets,2
tomatoes,2
tookadlt,2
tookfthr,2
tookmthr,2
tookout,2
torch,2
total_pop,2
total_sac,2
totalanopheles,2
town,2
tpi,2
tracepos,2
traditiol,2
transferred,2
treament,2
trial,2
trich,2
tried,2
trimester,2
trimoxazole,2
ttga,2
turkeys,2
twins,2
typed,2
typhii,2
ucfdate,2
ucfvol,2
ultrasonography,2
un,2
unconsciousness,2
underhc,2
underwt,2
undrink,2
unidentified,2
uninterpretable,2
unlikely,2
unnecessarily,2
unpaid,2
uprotein,2
uric,2
urinml,2
usd,2
usiku,2
vacation,2
vagnalbd,2
vaporizer,2
vaporizers,2
veg,2
vegf,2
ventilated,2
ventilation,2
vht,2
vii,2
virus_nonrv,2
visitcode1,2
visitor,2
visitors,2
vita,2
vom_sc,2
vomdur,2
vrfpoligg,2
vrfpoliggtit,2
vrs,2
wages,2
walukuba,2
wardrobes,2
warm,2
waterguard,2
watermaker,2
waves,2
wb,2
wblyta,2
wealthindex,2
wedding,2
weianthro,2
wfhanthro,2
wick,2
widal,2
wife,2
wina,2
withdrawalreason,2
withdrawn,2
wrong,2
x30,2
x31,2
x68,2
x69,2
x71,2
x8,2
x9,2
xray,2
xylometazoline,2
yams,2
yesno1,2
yesterday's,2
yob,2
z_bmi,2
zac,2
zimbabwe,2
zina,2
zinc_mml,2
zingwangwa,2
_non4041,1
0_4,1
0.153,1
0.3,1
0.65,1
0.9355792,1
0.9448274,1
0.9563835,1
0.9570328,1
0.9595399,1
0.9670137,1
0.9767317,1
0.9808628,1
0.9826488,1
0.9867873,1
0.9873698,1
0.9890661,1
0.9905681,1
0.9913484,1
0.9922798,1
2011,1
1,1
00a9,1
00b5,1
03b1,1
0km,1
1_site,1
1.0004088,1
1.0143075,1
1.0174282,1
1.0190252,1
1.0220263,1
1.0305495,1
1.0372579,1
1.048493,1
1.066748,1
1.0700322,1
1.094226,1
1.146191,1
1.1957,1
1.202649,1
1.211645,1
1.2388953,1
1.3a,1
1.706467,1
10;3,1
10.1,1
10.1a,1
10.3,1
10.4,1
"100,000",1
101,1
102,1
1027.084581,1
109.8849,1
1093,1
10955.25,1
10f,1
110,1
1105,1
111.84,1
111.93,1
115,1
1156,1
1158,1
1159,1
11c,1
11e,1
120.65,1
122,1
126plate005,1
128.8693,1
12d,1
12f,1
12f1,1
12hrs,1
12yrs,1
12yrsother,1
135.45,1
139,1
13x,1
14.157,1
14.35,1
14.48,1
140.72,1
140.76,1
143.548,1
147,1
15.28,1
150,1
1503.783,1
15a1,1
15a2,1
15a3,1
15b1,1
15b10,1
15b11,1
15b12,1
15b2,1
15b3,1
15b4,1
15b5,1
15b6,1
15b7,1
15b8,1
15b9,1
15yrs,1
165,1
166,1
168,1
171.8512,1
17438.45,1
1767.45,1
1769.544,1
178.88,1
18.045,1
180.65,1
180.8,1
188.2342,1
189.5768,1
18s,1
18y,1
18yrs,1
1990,1
1a1,1
1a3,1
1a4,1
1a41,1
1.00E+01,1
1i,1
1j,1
1km,1
1n7,1
1n7t,1
1ra,1
1t,1
2_site,1
2.1a,1
2.2a,1
2.3a,1
2.4a,1
2.683094,1
20;4,1
202,1
21.86ml,1
215,1
220,1
226plate002,1
227.7676808,1
227plate002,1
22883,1
241.655,1
250.05,1
250mg,1
259,1
26.15,1
26.2,1
267,1
27.7,1
28d,1
29.11591,1
29.448,1
29324.96,1
2e,1
2g,1
2l,1
2n6t,1
2yrs,1
"3,2",1
"3,6,9",1
3.000684,1
3.1.1,1
3.275,1
3.2a,1
3.33,1
3.4,1
3.6,1
3.7,1
3.8,1
301,1
31.588,1
310,1
3149.21,1
32.536,1
32a,1
33.05,1
33.15,1
33.25,1
33.72,1
330bp,1
34.2694,1
34.9,1
34.95,1
35.83966,1
353.2,1
353.338,1
36.6,1
36.62,1
37.1,1
37.5c,1
377,1
38.4,1
38.5,1
38.9,1
384,1
387bp,1
39880,1
3b.things,1
3c.things,1
3days,1
3e,1
3n3,1
3nd,1
3yrs,1
4.1,1
4.28,1
4.57,1
4.67,1
4.7,1
4.91,1
4.96,1
4.97,1
404,1
409,1
410,1
42.1,1
42.15,1
42.2,1
4203,1
4205,1
4227.728924,1
434bp,1
438,1
439,1
4394.291773,1
442,1
442.4,1
443,1
446,1
46,1
47,1
475,1
484,1
49,1
4a.if,1
4b2,1
4b3,1
4d,1
4e,1
4.00E+01,1
4.00E+02,1
4.00E+03,1
4f1,1
4f2,1
4f3,1
4g,1
4g1,1
4g2,1
4g3,1
4h1,1
4h2,1
4h3,1
4i1,1
4i2,1
4i3,1
4j1,1
4j2,1
4j3,1
4k1,1
4k2,1
4k3,1
4l1,1
4l2,1
4l3,1
4m1,1
4m2,1
4m3,1
4ml,1
"5,3",1
5.18,1
5.48,1
5.68,1
501,1
508,1
50mg,1
52.756,1
525,1
54,1
556.3420582,1
5659.094116,1
57,1
58,1
5a.measles,1
5d.took,1
5f,1
5gm,1
5kg,1
5mg,1
5ml,1
"6,3",1
6.1,1
6.1a7,1
6.1b,1
6.1b1,1
6.1c,1
6.1d,1
6.5a,1
600,1
61.7006,1
62,1
63.6394,1
630,1
64,1
65.7,1
65.8,1
67.126,1
69.15,1
6am,1
6f,1
6ml,1
6mm,1
6n3,1
7.1,1
7.1a,1
7.1b,1
7.1b1,1
7.1d,1
7.1g,1
7.1i,1
7.2,1
7.4,1
7.6,1
719bp,1
74.59,1
7e,1
7m,1
7pm,1
8.1,1
8.25,1
8.88,1
8000,1
8037.023694,1
81,1
82.65,1
8384.042,1
881,1
898,1
8a1,1
8b1,1
8c1,1
8d1,1
8e,1
8ml,1
8pm,1
8yrs,1
90.9,1
90.972,1
92.75,1
935,1
98.0224,1
99.65,1
99.99,1
999.99,1
9d,1
9e,1
9pm,1
a01,1
a03,1
a04,1
a05,1
a06,1
a06.1,1
a06.2,1
a06.4,1
a06.5,1
a06.6,1
a07,1
a4_crf1,1
a4_smearpos_crf3,1
a5,1
a6,1
abdn30d,1
abdn7d,1
abdomical,1
abdominalpain,1
abducted,1
aberta,1
abode,1
aboke,1
abr,1
abrindo,1
absconded,1
abstracted,1
abundance,1
abxbefet,1
abxbefga,1
abxbefla,1
abxbefpf,1
abxref,1
abxserum,1
academy,1
accept,1
accepted,1
acids,1
actions,1
actively,1
actvina,1
adayep,1
add,1
additionally,1
address,1
aden4041,1
adeno40,1
adenopan,1
adequatellins,1
adivasi,1
adj,1
adjdtpdoses,1
adjhibdoses,1
adjpcvdoses,1
adjtfrcat,1
adjudicated,1
adjzinc,1
administer,1
administrated,1
admitdate,1
admitting,1
adobe,1
aduku,1
aduration,1
adv,1
advantage,1
advsp,1
aedesf_cup,1
aedesf_trap,1
aedesm_cup,1
aedesm_trap,1
aeduration,1
aeendat,1
aeout,1
aepi3,1
aerelproc,1
aerepdt,1
aeresdt,1
aeromos,1
aeser,1
aeterm,1
aetoxgr,1
affecting,1
affilliation,1
aganu,1
agbot,1
agdef,1
age5to15,1
age5to15sleptnet,1
ageat,1
ageattimeofvisit,1
agecategories,1
agecheck,1
ageday,1
agegroup,1
ageover15,1
ageover15sleptnet,1
agestratum,1
ageunder5,1
ageunder5sleptnet,1
agfd,1
agonist,1
agreement,1
agua,1
aguua,1
aint3,1
airbrcov,1
airbrickcat,1
airbrnum,1
airbropn,1
airway,1
akazi,1
akumwa,1
alanine,1
alb.l12m.school,1
alcoholuse,1
alebtong,1
algorithm,1
alkaline,1
allele2,1
allelic,1
allergy,1
allows,1
almr,1
alp,1
alphathal,1
amagona,1
amalungo,1
amapeza,1
ambiguous,1
ambulance,1
ambulancecadnumber,1
amebocyte,1
amebocytete,1
amolatar,1
amoxyv,1
ampiv,1
amuna,1
an.gambiae,1
anachokapo,1
anakalandirirako,1
analandila,1
analandira,1
anali,1
anatenga,1
anatentha,1
anayi,1
ancyclo,1
ancyl,1
animalarial,1
animalpro,1
anitibiotic,1
anitmalarial,1
anof_cup,1
anof_trap,1
anof10abid,1
anof10gono,1
anof10hthid,1
anof10tubes,1
anof11morph,1
anof12morph,1
anof13morph,1
anof14morph,1
anof15morph,1
anof16morph,1
anof17morph,1
anof18morph,1
anof19morph,1
anof1abid,1
anof1hthid,1
anof20morph,1
anof21morph,1
anof22morph,1
anof23morph,1
anof24morph,1
anof2abid,1
anof2hthid,1
anof3abid,1
anof3hthid,1
anof3tubes,1
anof4abid,1
anof4hthid,1
anof4tubes,1
anof5abid,1
anof5hthid,1
anof5tubes,1
anof6abid,1
anof6gono,1
anof6hthid,1
anof6tubes,1
anof7abid,1
anof7gono,1
anof7hthid,1
anof7tubes,1
anof8abid,1
anof8gono,1
anof8hthid,1
anof8tubes,1
anof9abid,1
anof9gono,1
anof9hthid,1
anof9tubes,1
anointa,1
anointb,1
anointc,1
anom_cup,1
anom_trap,1
anom1id,1
anom2id,1
anorexgrade,1
anos,1
anosinst,1
antb,1
antb1,1
antb2,1
antbi,1
anthroweek,1
anthroyear,1
anticipate,1
antigens,1
antimaladmin,1
antimalarial1,1
antimalarialcat,1
antimalv,1
anum3,1
anybf,1
anyc14,1
anyc14s1,1
anyc14s2,1
anyc14s3,1
anyc52,1
anyc52s1,1
anyc52s2,1
anyc52s3,1
anyeke,1
anyhb,1
anyitncol,1
anymalaria,1
anyoocysts,1
anyq52,1
anyq52s1,1
anyq52s2,1
anyq52s3,1
anyspec,1
anyst,1
anyunder5,1
äô,1
äòno,1
apainduration,1
apet30d,1
apet7d,1
appear,1
appeared,1
appliances,1
applying,1
appointment,1
aq,1
aquagu,1
aquatabs,1
ar,1
ara,1
archive1,1
archive2,1
archive3,1
archivesample,1
arco,1
ards,1
areate,1
areatotal,1
aremether,1
arginine,1
armarios,1
artr30d,1
artr7d,1
asexpf1,1
asmabron,1
aspartate,1
aspirators,1
asprooms,1
assent,1
assinged,1
assistance,1
astct,1
athu,1
ati,1
atiach,1
ativmata,1
attached,1
attritioncase,1
àûc,1
aug,1
autologous,1
auxillary,1
availabilty,1
availlable,1
avetit2,1
avocado,1
avocados,1
awach,1
awake,1
awaken,1
azithv,1
azyithromycin,1
azythromycin,1
b_2,1
b_3,1
b.fragilis,1
b08,1
b09,1
b10,1
b11,1
b13,1
b14,1
b15,1
b16,1
b17.1,1
b21,1
b22,1
b23,1
b3,1
bac,1
bacteriodes,1
balaka,1
bamana,1
bambana,1
banja,1
barely,1
barriers,1
base_age,1
basic,1
basu,1
basuotr,1
bat,1
bay,1
bazr,1
bb,1
bbaale,1
bcgdosen,1
bcgnbefbl,1
bcycl,1
bdfcampyelisa,1
bdfcampytype,1
bdfcbcult,1
bdfcultper,1
bdfecolidetect,1
bdfecolipcr,1
bdftesting,1
beats,1
begbf,1
begbfcaf,1
beh,1
behavior,1
believes,1
belongs,1
beside,1
besides,1
betapen,1
bfduration,1
bfh,1
bhomi,1
bicarbonates,1
biciclet,1
bicycles,1
bile,1
bilinsky,1
bills,1
binaxnox,1
biotics,1
birds,1
birthord,1
biting,1
biweekly,1
bleach,1
blocked,1
blood.type,1
bloodstream,1
boarder,1
boarding,1
boch,1
bodr,1
bodyache,1
boiled,1
bondo,1
bound,1
bovinos,1
boyfriend,1
bozo,1
bpl,1
breastfeeds,1
breedingn,1
brefeed,1
brisk,1
brthdat,1
bruise2,1
bruise2d,1
bruise7,1
bruise7d,1
bscat,1
bsdone1,1
bsreading,1
bsresults,1
bsto,1
bun,1
burmsil,1
burnsil,1
bus,1
butapen,1
bv_dir,1
bv_polcul,1
bw,1
c___8722581_10,1
c.difficile,1
c.jejuni,1
c1_crf1,1
c10,1
c12,1
c14,1
c18.1,1
c18.2,1
c18.3,1
c19.1,1
c2_crf1,1
c20.1,1
c20.3,1
c20.5,1
c21,1
c23.1,1
c23.2,1
c4_1_crf1,1
c4_crf1,1
c404,1
c405,1
